__time,terminal,flight,arrivals,departures
2011-03-01T00:00:00.000Z,Terminal 5,International,15533,22808
2011-03-01T00:00:00.000Z,Terminal 6,Domestic,215627,207677
2011-03-01T00:00:00.000Z,Terminal 6,International,9858,21332
2011-03-01T00:00:00.000Z,Terminal 7,Domestic,228638,238800
2011-03-01T00:00:00.000Z,Terminal 7,International,24586,26524
2011-03-01T00:00:00.000Z,Terminal 8,Domestic,154272,152335
2011-03-01T00:00:00.000Z,Terminal 8,International,3781,11559
2011-03-01T00:00:00.000Z,Tom Bradley International Terminal,International,401027,265085
2011-03-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,0,4349
2011-03-31T23:00:00.000Z,Misc. Terminal,Domestic,105,14
2011-03-31T23:00:00.000Z,Misc. Terminal,International,32,9
2011-03-31T23:00:00.000Z,Terminal 1,Domestic,371422,376643
2011-03-31T23:00:00.000Z,Terminal 2,Domestic,21201,26118
2011-03-31T23:00:00.000Z,Terminal 2,International,182949,186305
2011-03-31T23:00:00.000Z,Terminal 3,Domestic,213650,216559
2011-03-31T23:00:00.000Z,Terminal 3,International,13900,78685
2011-03-31T23:00:00.000Z,Terminal 4,Domestic,406518,403107
2011-03-31T23:00:00.000Z,Terminal 4,International,17554,43685
2011-03-31T23:00:00.000Z,Terminal 5,Domestic,310785,309697
2011-03-31T23:00:00.000Z,Terminal 5,International,683,21501
2011-03-31T23:00:00.000Z,Terminal 6,Domestic,182175,97070
2011-03-31T23:00:00.000Z,Terminal 6,International,22618,13951
2011-03-31T23:00:00.000Z,Terminal 7,Domestic,218555,228456
2011-03-31T23:00:00.000Z,Terminal 7,International,24708,28741
2011-03-31T23:00:00.000Z,Terminal 8,Domestic,147370,146254
2011-03-31T23:00:00.000Z,Terminal 8,International,3360,10751
2011-03-31T23:00:00.000Z,Tom Bradley International Terminal,International,417040,280623
2011-03-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,0,5422
2011-04-30T23:00:00.000Z,Imperial Terminal,Domestic,68,69
2011-04-30T23:00:00.000Z,Misc. Terminal,Domestic,82,95
2011-04-30T23:00:00.000Z,Misc. Terminal,International,3,43
2011-04-30T23:00:00.000Z,Terminal 1,Domestic,403286,391973
2011-04-30T23:00:00.000Z,Terminal 2,Domestic,32885,30092
2011-04-30T23:00:00.000Z,Terminal 2,International,179299,190540
2011-04-30T23:00:00.000Z,Terminal 3,Domestic,235356,244433
2011-04-30T23:00:00.000Z,Terminal 3,International,14725,76744
2011-04-30T23:00:00.000Z,Terminal 4,Domestic,437546,422526
2011-04-30T23:00:00.000Z,Terminal 4,International,17112,46452
2011-04-30T23:00:00.000Z,Terminal 5,Domestic,320432,282546
2011-04-30T23:00:00.000Z,Terminal 5,International,3724,31684
2011-04-30T23:00:00.000Z,Terminal 6,Domestic,219942,227748
2011-04-30T23:00:00.000Z,Terminal 6,International,42343,27231
2011-04-30T23:00:00.000Z,Terminal 7,Domestic,228224,233004
2011-04-30T23:00:00.000Z,Terminal 7,International,23167,35806
2011-04-30T23:00:00.000Z,Terminal 8,Domestic,157407,154116
2011-04-30T23:00:00.000Z,Terminal 8,International,3560,8486
2011-04-30T23:00:00.000Z,Tom Bradley International Terminal,International,427028,321766
2011-04-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,0,5521
2011-05-31T23:00:00.000Z,Misc. Terminal,Domestic,67,32
2011-05-31T23:00:00.000Z,Misc. Terminal,International,15,0
2011-05-31T23:00:00.000Z,Terminal 1,Domestic,402323,402357
2011-05-31T23:00:00.000Z,Terminal 2,Domestic,30422,33867
2011-05-31T23:00:00.000Z,Terminal 2,International,187827,207963
2011-05-31T23:00:00.000Z,Terminal 3,Domestic,263526,268440
2011-05-31T23:00:00.000Z,Terminal 3,International,12941,74730
2011-05-31T23:00:00.000Z,Terminal 4,Domestic,443345,436378
2011-05-31T23:00:00.000Z,Terminal 4,International,17290,49012
2011-05-31T23:00:00.000Z,Terminal 5,Domestic,263352,249897
2011-05-31T23:00:00.000Z,Terminal 5,International,14222,22186
2011-05-31T23:00:00.000Z,Terminal 6,Domestic,246003,254889
2011-05-31T23:00:00.000Z,Terminal 6,International,16926,24715
2011-05-31T23:00:00.000Z,Terminal 7,Domestic,238584,257412
2011-05-31T23:00:00.000Z,Terminal 7,International,34010,36024
2011-05-31T23:00:00.000Z,Terminal 8,Domestic,172751,169337
2011-05-31T23:00:00.000Z,Terminal 8,International,3576,14603
2011-05-31T23:00:00.000Z,Tom Bradley International Terminal,International,436728,339758
2011-05-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,0,6208
2011-06-30T23:00:00.000Z,Misc. Terminal,Domestic,0,7
2011-06-30T23:00:00.000Z,Terminal 1,Domestic,422174,418477
2011-06-30T23:00:00.000Z,Terminal 2,Domestic,28219,30442
2011-06-30T23:00:00.000Z,Terminal 2,International,224343,226530
2011-06-30T23:00:00.000Z,Terminal 3,Domestic,278892,283971
2011-06-30T23:00:00.000Z,Terminal 3,International,16842,80330
2011-06-30T23:00:00.000Z,Terminal 4,Domestic,469390,453808
2011-06-30T23:00:00.000Z,Terminal 4,International,20583,51236
2011-06-30T23:00:00.000Z,Terminal 5,Domestic,271741,264082
2011-06-30T23:00:00.000Z,Terminal 5,International,25349,33027
2011-06-30T23:00:00.000Z,Terminal 6,Domestic,307256,294924
2011-06-30T23:00:00.000Z,Terminal 6,International,8275,17996
2011-06-30T23:00:00.000Z,Terminal 7,Domestic,251207,260912
2011-06-30T23:00:00.000Z,Terminal 7,International,42185,37971
2011-06-30T23:00:00.000Z,Terminal 8,Domestic,191413,187133
2011-06-30T23:00:00.000Z,Terminal 8,International,3926,16438
2011-06-30T23:00:00.000Z,Tom Bradley International Terminal,International,497983,348570
2011-06-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,0,5710
2011-07-31T23:00:00.000Z,Misc. Terminal,Domestic,11,11
2011-07-31T23:00:00.000Z,Misc. Terminal,International,12,6
2011-07-31T23:00:00.000Z,Terminal 1,Domestic,405608,416094
2011-07-31T23:00:00.000Z,Terminal 2,Domestic,28170,29875
2011-07-31T23:00:00.000Z,Terminal 2,International,215675,219540
2011-07-31T23:00:00.000Z,Terminal 3,Domestic,281772,277757
2011-07-31T23:00:00.000Z,Terminal 3,International,17988,73841
2011-07-31T23:00:00.000Z,Terminal 4,Domestic,444530,450266
2011-07-31T23:00:00.000Z,Terminal 4,International,18642,43582
2011-07-31T23:00:00.000Z,Terminal 5,Domestic,285652,289052
2011-07-31T23:00:00.000Z,Terminal 5,International,29218,31608
2011-07-31T23:00:00.000Z,Terminal 6,Domestic,271690,267995
2011-07-31T23:00:00.000Z,Terminal 6,International,8183,15387
2011-07-31T23:00:00.000Z,Terminal 7,Domestic,243513,253531
2011-07-31T23:00:00.000Z,Terminal 7,International,40014,37078
2011-07-31T23:00:00.000Z,Terminal 8,Domestic,176092,183618
2011-07-31T23:00:00.000Z,Terminal 8,International,4014,13623
2011-07-31T23:00:00.000Z,Tom Bradley International Terminal,International,498331,340155
2011-07-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,0,6390
2011-08-31T23:00:00.000Z,Misc. Terminal,Domestic,8,4
2011-08-31T23:00:00.000Z,Misc. Terminal,International,14,6
2011-08-31T23:00:00.000Z,Terminal 1,Domestic,354794,353377
2011-08-31T23:00:00.000Z,Terminal 2,Domestic,22496,22051
2011-08-31T23:00:00.000Z,Terminal 2,International,192134,201868
2011-08-31T23:00:00.000Z,Terminal 3,Domestic,238832,238387
2011-08-31T23:00:00.000Z,Terminal 3,International,14536,67732
2011-08-31T23:00:00.000Z,Terminal 4,Domestic,404050,400632
2011-08-31T23:00:00.000Z,Terminal 4,International,12874,38778
2011-08-31T23:00:00.000Z,Terminal 5,Domestic,220619,217250
2011-08-31T23:00:00.000Z,Terminal 5,International,22893,22229
2011-08-31T23:00:00.000Z,Terminal 6,Domestic,213974,218237
2011-08-31T23:00:00.000Z,Terminal 6,International,6192,13969
2011-08-31T23:00:00.000Z,Terminal 7,Domestic,207483,205318
2011-08-31T23:00:00.000Z,Terminal 7,International,32615,32255
2011-08-31T23:00:00.000Z,Terminal 8,Domestic,140421,141077
2011-08-31T23:00:00.000Z,Terminal 8,International,3588,7941
2011-08-31T23:00:00.000Z,Tom Bradley International Terminal,International,402514,302333
2011-08-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,0,6839
2011-09-30T23:00:00.000Z,Misc. Terminal,Domestic,32,75
2011-09-30T23:00:00.000Z,Misc. Terminal,International,6,29
2011-09-30T23:00:00.000Z,Terminal 1,Domestic,380670,372937
2011-09-30T23:00:00.000Z,Terminal 2,Domestic,20725,20739
2011-09-30T23:00:00.000Z,Terminal 2,International,191416,198993
2011-09-30T23:00:00.000Z,Terminal 3,Domestic,244000,239207
2011-09-30T23:00:00.000Z,Terminal 3,International,12737,72254
2011-09-30T23:00:00.000Z,Terminal 4,Domestic,378426,446966
2011-09-30T23:00:00.000Z,Terminal 4,International,13269,44268
2011-09-30T23:00:00.000Z,Terminal 5,Domestic,245031,232946
2011-09-30T23:00:00.000Z,Terminal 5,International,15970,24441
2011-09-30T23:00:00.000Z,Terminal 6,Domestic,223354,220206
2011-09-30T23:00:00.000Z,Terminal 6,International,10507,13654
2011-09-30T23:00:00.000Z,Terminal 7,Domestic,214528,213008
2011-09-30T23:00:00.000Z,Terminal 7,International,29663,33143
2011-09-30T23:00:00.000Z,Terminal 8,Domestic,143695,143616
2011-09-30T23:00:00.000Z,Terminal 8,International,3421,7167
2011-09-30T23:00:00.000Z,Tom Bradley International Terminal,International,393070,315105
2011-09-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,0,5330
2011-11-01T00:00:00.000Z,Misc. Terminal,Domestic,171,101
2011-11-01T00:00:00.000Z,Misc. Terminal,International,2,4
2011-11-01T00:00:00.000Z,Terminal 1,Domestic,368460,366118
2011-11-01T00:00:00.000Z,Terminal 2,Domestic,20698,21634
2011-11-01T00:00:00.000Z,Terminal 2,International,165135,174084
2011-11-01T00:00:00.000Z,Terminal 3,Domestic,238085,238839
2011-11-01T00:00:00.000Z,Terminal 3,International,12943,70350
2011-11-01T00:00:00.000Z,Terminal 4,Domestic,400841,394686
2011-11-01T00:00:00.000Z,Terminal 4,International,14452,36212
2011-11-01T00:00:00.000Z,Terminal 5,Domestic,231098,232636
2011-11-01T00:00:00.000Z,Terminal 5,International,31023,19220
2011-11-01T00:00:00.000Z,Terminal 6,Domestic,228019,226705
2011-11-01T00:00:00.000Z,Terminal 6,International,6803,19381
2011-11-01T00:00:00.000Z,Terminal 7,Domestic,197119,202695
2011-11-01T00:00:00.000Z,Terminal 7,International,30576,29361
2011-11-01T00:00:00.000Z,Terminal 8,Domestic,128127,124886
2011-11-01T00:00:00.000Z,Terminal 8,International,2768,7501
2011-11-01T00:00:00.000Z,Tom Bradley International Terminal,International,347432,271004
2011-11-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,0,5937
2011-12-01T00:00:00.000Z,Imperial Terminal,Domestic,1228,132
2011-12-01T00:00:00.000Z,Misc. Terminal,Domestic,652,164
2011-12-01T00:00:00.000Z,Misc. Terminal,International,271,358
2011-12-01T00:00:00.000Z,Terminal 1,Domestic,376555,367056
2011-12-01T00:00:00.000Z,Terminal 2,Domestic,24015,25613
2011-12-01T00:00:00.000Z,Terminal 2,International,184736,194020
2011-12-01T00:00:00.000Z,Terminal 3,Domestic,243336,237737
2011-12-01T00:00:00.000Z,Terminal 3,International,14796,79035
2011-12-01T00:00:00.000Z,Terminal 4,Domestic,407282,400382
2011-12-01T00:00:00.000Z,Terminal 4,International,16977,37521
2011-12-01T00:00:00.000Z,Terminal 5,Domestic,171462,176238
2011-12-01T00:00:00.000Z,Terminal 5,International,37446,27009
2011-12-01T00:00:00.000Z,Terminal 6,Domestic,233645,233711
2011-12-01T00:00:00.000Z,Terminal 6,International,8461,22437
2011-12-01T00:00:00.000Z,Terminal 7,Domestic,206767,215731
2011-12-01T00:00:00.000Z,Terminal 7,International,33725,33535
2011-12-01T00:00:00.000Z,Terminal 8,Domestic,156607,153435
2011-12-01T00:00:00.000Z,Terminal 8,International,3426,10458
2011-12-01T00:00:00.000Z,Tom Bradley International Terminal,International,379737,306352
2011-12-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,0,6596
2012-01-01T00:00:00.000Z,Imperial Terminal,Domestic,0,658
2012-01-01T00:00:00.000Z,Misc. Terminal,Domestic,395,808
2012-01-01T00:00:00.000Z,Misc. Terminal,International,22,1
2012-01-01T00:00:00.000Z,Terminal 1,Domestic,336700,336297
2012-01-01T00:00:00.000Z,Terminal 2,Domestic,22007,21701
2012-01-01T00:00:00.000Z,Terminal 2,International,191210,188681
2012-01-01T00:00:00.000Z,Terminal 3,Domestic,220363,220843
2012-01-01T00:00:00.000Z,Terminal 3,International,15325,77922
2012-01-01T00:00:00.000Z,Terminal 4,Domestic,406375,395471
2012-01-01T00:00:00.000Z,Terminal 4,International,19657,38057
2012-01-01T00:00:00.000Z,Terminal 5,Domestic,246743,247736
2012-01-01T00:00:00.000Z,Terminal 5,International,35450,21744
2012-01-01T00:00:00.000Z,Terminal 6,Domestic,191381,188501
2012-01-01T00:00:00.000Z,Terminal 6,International,8696,20498
2012-01-01T00:00:00.000Z,Terminal 7,Domestic,191967,195852
2012-01-01T00:00:00.000Z,Terminal 7,International,33022,32135
2012-01-01T00:00:00.000Z,Terminal 8,Domestic,138519,133835
2012-01-01T00:00:00.000Z,Terminal 8,International,1863,8449
2012-01-01T00:00:00.000Z,Tom Bradley International Terminal,International,411628,308033
2012-01-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,0,4944
2012-02-01T00:00:00.000Z,Imperial Terminal,International,0,230
2012-02-01T00:00:00.000Z,Misc. Terminal,Domestic,174,137
2012-02-01T00:00:00.000Z,Misc. Terminal,International,173,144
2012-02-01T00:00:00.000Z,Terminal 1,Domestic,313056,310392
2012-02-01T00:00:00.000Z,Terminal 2,Domestic,17744,17696
2012-02-01T00:00:00.000Z,Terminal 2,International,164481,167288
2012-02-01T00:00:00.000Z,Terminal 3,Domestic,216472,216351
2012-02-01T00:00:00.000Z,Terminal 3,International,14770,69044
2012-02-01T00:00:00.000Z,Terminal 4,Domestic,382645,377909
2012-02-01T00:00:00.000Z,Terminal 4,International,5995,35115
2012-02-01T00:00:00.000Z,Terminal 5,Domestic,211510,220007
2012-02-01T00:00:00.000Z,Terminal 5,International,28087,19853
2012-02-01T00:00:00.000Z,Terminal 6,Domestic,185108,175270
2012-02-01T00:00:00.000Z,Terminal 6,International,7164,18007
2012-02-01T00:00:00.000Z,Terminal 7,Domestic,196771,206884
2012-02-01T00:00:00.000Z,Terminal 7,International,15202,21367
2012-02-01T00:00:00.000Z,Terminal 8,Domestic,121063,119972
2012-02-01T00:00:00.000Z,Terminal 8,International,1589,3313
2012-02-01T00:00:00.000Z,Tom Bradley International Terminal,International,338442,253077
2012-02-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,0,4010
2012-03-01T00:00:00.000Z,Misc. Terminal,Domestic,122,152
2012-03-01T00:00:00.000Z,Misc. Terminal,International,2,4
2012-03-01T00:00:00.000Z,Terminal 1,Domestic,387739,380529
2012-03-01T00:00:00.000Z,Terminal 2,Domestic,25554,25768
2012-03-01T00:00:00.000Z,Terminal 2,International,188183,189425
2012-03-01T00:00:00.000Z,Terminal 3,Domestic,234231,238752
2012-03-01T00:00:00.000Z,Terminal 3,International,10475,53555
2012-03-01T00:00:00.000Z,Terminal 4,Domestic,434864,440601
2012-03-01T00:00:00.000Z,Terminal 4,International,15415,38625
2012-03-01T00:00:00.000Z,Terminal 5,Domestic,257806,260103
2012-03-01T00:00:00.000Z,Terminal 5,International,44149,22927
2012-03-01T00:00:00.000Z,Terminal 6,Domestic,231786,232745
2012-03-01T00:00:00.000Z,Terminal 6,International,14127,42718
2012-03-01T00:00:00.000Z,Terminal 7,Domestic,204476,220356
2012-03-01T00:00:00.000Z,Terminal 7,International,43905,33211
2012-03-01T00:00:00.000Z,Terminal 8,Domestic,151396,147824
2012-03-01T00:00:00.000Z,Terminal 8,International,1784,10535
2012-03-01T00:00:00.000Z,Tom Bradley International Terminal,International,373578,289303
2012-03-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,0,5832
2012-03-31T23:00:00.000Z,Misc. Terminal,Domestic,4,35
2012-03-31T23:00:00.000Z,Misc. Terminal,International,116,0
2012-03-31T23:00:00.000Z,Terminal 1,Domestic,373748,373557
2012-03-31T23:00:00.000Z,Terminal 2,Domestic,19936,20426
2012-03-31T23:00:00.000Z,Terminal 2,International,185700,184813
2012-03-31T23:00:00.000Z,Terminal 3,Domestic,186487,191660
2012-03-31T23:00:00.000Z,Terminal 3,International,0,20150
2012-03-31T23:00:00.000Z,Terminal 4,Domestic,436464,426688
2012-03-31T23:00:00.000Z,Terminal 4,International,14194,39786
2012-03-31T23:00:00.000Z,Terminal 5,Domestic,262724,251830
2012-03-31T23:00:00.000Z,Terminal 5,International,29328,18802
2012-03-31T23:00:00.000Z,Terminal 6,Domestic,291095,300026
2012-03-31T23:00:00.000Z,Terminal 6,International,29974,78004
2012-03-31T23:00:00.000Z,Terminal 7,Domestic,175911,183534
2012-03-31T23:00:00.000Z,Terminal 7,International,71636,33073
2012-03-31T23:00:00.000Z,Terminal 8,Domestic,143662,138541
2012-03-31T23:00:00.000Z,Terminal 8,International,1654,7282
2012-03-31T23:00:00.000Z,Tom Bradley International Terminal,International,369543,294565
2012-03-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,0,6180
2012-04-30T23:00:00.000Z,Misc. Terminal,Domestic,150,150
2012-04-30T23:00:00.000Z,Terminal 1,Domestic,417844,406059
2012-04-30T23:00:00.000Z,Terminal 2,Domestic,24343,24356
2012-04-30T23:00:00.000Z,Terminal 2,International,183000,193816
2012-04-30T23:00:00.000Z,Terminal 3,Domestic,177371,177153
2012-04-30T23:00:00.000Z,Terminal 3,International,0,18905
2012-04-30T23:00:00.000Z,Terminal 4,Domestic,456259,444772
2012-04-30T23:00:00.000Z,Terminal 4,International,9348,39246
2012-04-30T23:00:00.000Z,Terminal 5,Domestic,277144,278472
2012-04-30T23:00:00.000Z,Terminal 5,International,23614,15957
2012-04-30T23:00:00.000Z,Terminal 6,Domestic,348401,348554
2012-04-30T23:00:00.000Z,Terminal 6,International,29650,79518
2012-04-30T23:00:00.000Z,Terminal 7,Domestic,144987,149699
2012-04-30T23:00:00.000Z,Terminal 7,International,73602,38201
2012-04-30T23:00:00.000Z,Terminal 8,Domestic,143433,139037
2012-04-30T23:00:00.000Z,Terminal 8,International,1747,4997
2012-04-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,5580,7343
2012-04-30T23:00:00.000Z,Tom Bradley International Terminal,International,381578,348660
2012-05-31T23:00:00.000Z,Misc. Terminal,Domestic,108,128
2012-05-31T23:00:00.000Z,Misc. Terminal,International,10,9
2012-05-31T23:00:00.000Z,Terminal 1,Domestic,429152,427937
2012-05-31T23:00:00.000Z,Terminal 2,Domestic,30940,31124
2012-05-31T23:00:00.000Z,Terminal 2,International,179620,209660
2012-05-31T23:00:00.000Z,Terminal 3,Domestic,185367,189423
2012-05-31T23:00:00.000Z,Terminal 3,International,0,20359
2012-05-31T23:00:00.000Z,Terminal 4,Domestic,448519,453605
2012-05-31T23:00:00.000Z,Terminal 4,International,13518,39780
2012-05-31T23:00:00.000Z,Terminal 5,Domestic,259552,263906
2012-05-31T23:00:00.000Z,Terminal 5,International,37622,23997
2012-05-31T23:00:00.000Z,Terminal 6,Domestic,410725,414093
2012-05-31T23:00:00.000Z,Terminal 6,International,20306,76887
2012-05-31T23:00:00.000Z,Terminal 7,Domestic,149056,149525
2012-05-31T23:00:00.000Z,Terminal 7,International,70777,35267
2012-05-31T23:00:00.000Z,Terminal 8,Domestic,160055,161598
2012-05-31T23:00:00.000Z,Terminal 8,International,1694,3945
2012-05-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,7568,8991
2012-05-31T23:00:00.000Z,Tom Bradley International Terminal,International,437656,387425
2012-06-30T23:00:00.000Z,Misc. Terminal,Domestic,41,0
2012-06-30T23:00:00.000Z,Misc. Terminal,International,0,49
2012-06-30T23:00:00.000Z,Terminal 1,Domestic,458937,456660
2012-06-30T23:00:00.000Z,Terminal 2,Domestic,39153,38127
2012-06-30T23:00:00.000Z,Terminal 2,International,236604,237563
2012-06-30T23:00:00.000Z,Terminal 3,Domestic,203612,201351
2012-06-30T23:00:00.000Z,Terminal 3,International,0,23007
2012-06-30T23:00:00.000Z,Terminal 4,Domestic,482025,476971
2012-06-30T23:00:00.000Z,Terminal 4,International,19355,42629
2012-06-30T23:00:00.000Z,Terminal 5,Domestic,284948,271200
2012-06-30T23:00:00.000Z,Terminal 5,International,31655,32412
2012-06-30T23:00:00.000Z,Terminal 6,Domestic,463572,455832
2012-06-30T23:00:00.000Z,Terminal 6,International,28932,73210
2012-06-30T23:00:00.000Z,Terminal 7,Domestic,150480,158945
2012-06-30T23:00:00.000Z,Terminal 7,International,72278,35771
2012-06-30T23:00:00.000Z,Terminal 8,Domestic,177887,170298
2012-06-30T23:00:00.000Z,Terminal 8,International,1858,7719
2012-06-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,8836,7070
2012-06-30T23:00:00.000Z,Tom Bradley International Terminal,International,459053,382286
